url,canonical_url,content_sha256,search_term,agent,fetched_at,http_status,archive_url,paywall,source_tier,primary_or_synthesis,recency_year,summary
https://github.com/strongdm/attractor,https://github.com/strongdm/attractor,03f9c64e9454f43c35cede16a8fb9df80d18113e89353143833db7d582b9273c,Attractor,libraries,2026-05-06T17:00:00Z,200,,false,2,primary,2026,"StrongDM's public NLSpec of Attractor — the non-interactive coding agent at the heart of the Software Factory; spec-only repo, implementation is whatever a coding agent produces from it."
https://github.com/strongdm/cxdb,https://github.com/strongdm/cxdb,8e2c536a3e85a52fdd51759dbf591f6a13d1585b915b4e502513e2613e1069c0,CXDB,libraries,2026-05-06T17:00:00Z,200,,false,2,primary,2026,StrongDM's open-source AI Context Store — content-addressed Turn DAG plus Blob CAS for immutable agent conversation/tool-output traces; the storage layer of the Dark Factory pattern.
https://github.com/All-Hands-AI/OpenHands,https://github.com/openhands/openhands,54a83b431fc38a17ac244766a1e225f13750c369b615240c3ca9898c91d87d2f,open source coding agent harness,libraries,2026-05-06T17:00:00Z,200,,false,2,primary,2026,OpenHands (formerly OpenDevin) — open coding-agent platform with SDK/CLI/GUI; the most mature OSS replacement for the proprietary inner loop in a Dark Factory build.
https://github.com/cline/cline,https://github.com/cline/cline,535d0fb765dc65e140c27d8401b2b9ca4692f84816e9cb049c57d9ffed569e8c,coding agent harness,libraries,2026-05-06T17:00:00Z,200,,false,2,primary,2026,"Cline — model-agnostic, review-first VS Code coding agent; reference implementation of the inner agentic loop that Dark Factory builds typically downgrade by removing the human-confirmation step."
https://github.com/Aider-AI/aider,https://github.com/aider-ai/aider,3bf94bfdebc50338a2ea56ce82077e1a13aefd451790cbbad758fe3287e24b63,coding agent harness,libraries,2026-05-06T17:00:00Z,200,,false,2,primary,2026,Aider — terminal-native git-aware coding agent with strong SWE-bench scores; the kind of CLI agent parallel orchestrators spawn N copies of in worktrees.
https://github.com/SWE-agent/SWE-agent,https://github.com/swe-agent/swe-agent,de678f8382956e6e0f741f44d5f456e5468a3dfa9a36423cd8fef31b3b8081df,coding agent harness,libraries,2026-05-06T17:00:00Z,200,,false,2,primary,2024,SWE-agent — Princeton/CMU research-grade coding agent with a constrained Agent-Computer Interface; baseline target for most coding-agent eval pipelines. Active maintenance through 2026; pre-floor origin (2024) but still relevant.
https://github.com/RooCodeInc/Roo-Code,https://github.com/roocodeinc/roo-code,efa2bcbdaa86028ac07d8bf9d9da663803702c885bcc972853f92b6fe1de5034,coding agent harness,libraries,2026-05-06T17:00:00Z,200,,false,2,primary,2026,Roo Code — Cline fork with custom 'modes' that constrain agent capabilities per phase; closest open analog to the multi-phase nodes in StrongDM's Attractor graph.
https://github.com/yamadashy/repomix,https://github.com/yamadashy/repomix,c593b7f4cf71e1a1c7fec84ab5999b535e13fa0d2cb144b87a346f70101c3ac4,repomix prompt context packing,libraries,2026-05-06T17:00:00Z,200,,false,2,primary,2026,Repomix — packs an entire repo into AI-friendly bundles with tree-sitter compression and an MCP server; the context-packing utility coding agents use to fit codebases into context.
https://github.com/huggingface/smolagents,https://github.com/huggingface/smolagents,9b706e7e8554b07a47dde3446e01551ad220086a3bf6e2cfe78f9c9de2ec525e,smolagents,libraries,2026-05-06T17:00:00Z,200,,false,2,primary,2026,smolagents — Hugging Face's barebones code-as-action agent library; lightweight inner-agent option for narrow Dark Factory scenarios.
https://github.com/browser-use/browser-use,https://github.com/browser-use/browser-use,5587cb1c8fcfacca89d040a7f69b14db4ceaaca70bff4f6468e24305a57bd1dd,browser-use agentic dev,libraries,2026-05-06T17:00:00Z,200,,false,2,primary,2026,browser-use — LLM browser automation framework; closest OSS analog to a piece of StrongDM's Digital Twin Universe for third-party-service interaction.
https://github.com/langwatch/scenario,https://github.com/langwatch/scenario,621420d9861bd888f7afbfd75bac4455f9f5165ccd8e72163b00afb5281af180,scenario test runner LLM,libraries,2026-05-06T17:00:00Z,200,,false,2,primary,2026,LangWatch Scenario — agent-as-judge simulation framework with simulated users and verdict-emitting Judge Agents; the canonical OSS scenario-runner for satisfaction-style validation.
https://github.com/UKGovernmentBEIS/inspect_ai,https://github.com/ukgovernmentbeis/inspect_ai,d00858c7d4547b9a459b6e4973c71b083f58de6bc93e2022dfc3f7a6731311b9,agent eval framework,libraries,2026-05-06T17:00:00Z,200,,false,2,primary,2026,Inspect — UK AISI's open eval framework with 200+ pre-built capability/safety evals; the layer that decides whether a model+harness is safe to let off-leash.
https://github.com/promptfoo/promptfoo,https://github.com/promptfoo/promptfoo,898c22c4c95b9ee31c530e619718b589a79e896b1b1b34f26772c5c6abdb2300,agent eval framework,libraries,2026-05-06T17:00:00Z,200,,false,2,primary,2026,"Promptfoo — declarative LLM/agent eval and red-teaming CLI used by OpenAI/Anthropic; acquired by OpenAI Mar 9 2026, OSS repo continues."
https://github.com/langfuse/langfuse,https://github.com/langfuse/langfuse,24fa67a403347072585bfa0116fc4eee216f7ddf06105effc4b006c64f2d432c,agent eval framework,libraries,2026-05-06T17:00:00Z,200,,false,2,primary,2026,Langfuse — OSS LLM observability + evals + prompt management; eval/observability substrate complementing CXDB for post-hoc agent-fleet debugging.
https://github.com/ComposioHQ/agent-orchestrator,https://github.com/composiohq/agent-orchestrator,3b132fabdf4786436cabdeb0ab3135b33cd60ef3bdd2a9b04d0ba1aafc7b517b,parallel coding agent orchestrator,libraries,2026-05-06T17:00:00Z,200,,false,2,primary,2026,"Composio Agent Orchestrator — spawns parallel coding agents in git worktrees, autonomously fixes CI/PR comments; standard parallel-agent orchestrator pattern."
https://github.com/generalaction/emdash,https://github.com/generalaction/emdash,e0bf440e70c3c7396f9bb62f0ee65222b5f8654b7ba308b8855bf1a544b14370,parallel coding agent orchestrator,libraries,2026-05-06T17:00:00Z,200,,false,2,primary,2026,Emdash (YC W26) — desktop multi-agent orchestrator running 24+ CLI agents in worktrees; supervised-mode counterpart to agent-orchestrator.
https://github.com/eastlondoner/vibe-tools,https://github.com/eastlondoner/vibe-tools,6f6bcf0a89647a05372c405c2b625656299c72641a855372821bb95db147f9d1,cursor-tools vibe-tools,libraries,2026-05-06T17:00:00Z,200,,false,2,primary,2026,"vibe-tools (formerly cursor-tools) — CLI tool-belt coding agents call for web search, repo Q&A, browser control; OSS shortcut for agent capabilities without writing each tool from scratch."
https://github.com/anthropics/claude-code,https://github.com/anthropics/claude-code,d109d50f7af9cd6c407bf80d469af01d25e1d53c5bd356c50a010008f3219f07,Claude Code SDK extensions,libraries,2026-05-06T17:00:00Z,200,,false,2,primary,2026,Anthropic Claude Code — official agentic CLI with plugins/agents/hooks/MCP; the most-cited closed-implementation coding-agent harness powering Dark Factory builds in 2026.
https://github.com/anthropics/claude-agent-sdk-python,https://github.com/anthropics/claude-agent-sdk-python,87b3edde4ef9fef8732d74f812bd872e49e4299468ffd6878deb678676966aab,Claude Code SDK extensions,libraries,2026-05-06T17:00:00Z,200,,false,2,primary,2026,Claude Agent SDK (Python) — exposes the Claude Code agent loop as a library with custom tools/hooks and in-process MCP servers; glue between orchestration layer and inner agent.
https://github.com/Skyvern-AI/skyvern,https://github.com/skyvern-ai/skyvern,d019695716ee61473fb2532de0e330a025524b4a3fd6995650965d22f4120634,browser-use agentic dev,libraries,2026-05-06T17:00:00Z,200,,false,2,primary,2026,Skyvern — vision-model-heavy browser automation for end-to-end task automation across third-party services; alternative to behavioral-clone DTUs for low-volume long-tail.
https://github.com/browserbase/stagehand,https://github.com/browserbase/stagehand,eda10d125e1db58e29309533454ead15180ae8d28b3c70b7ea1673cac65d4eef,browser-use agentic dev,libraries,2026-05-06T17:00:00Z,200,,false,2,primary,2026,Stagehand — Browserbase's SDK pairing Playwright with natural-language act/extract/observe primitives; deterministic third-party-service interaction layer.
https://github.com/confident-ai/deepeval,https://github.com/confident-ai/deepeval,5689d6a404d1711b82d659c7de1ef235d1d94fd60ae1328cc87638801276e4de,agent eval framework,libraries,2026-05-06T17:00:00Z,200,,false,2,primary,2026,"DeepEval — pytest-styled LLM eval framework with G-Eval, hallucination, faithfulness, agentic-toolcalling metrics; CI-friendly satisfaction-metric wrapper."
https://factory.strongdm.ai/products/attractor,https://factory.strongdm.ai/products/attractor,5af13a18d374026eb8f292635c140bcbb084e12e4c51d2cbc098556815b512a3,Attractor,libraries,2026-05-06T17:00:00Z,200,,false,2,synthesis,2026,StrongDM vendor product page for Attractor — marketing-grade definition of the Dark Factory's coding-agent component; companion to the GitHub spec repo.
https://factory.strongdm.ai/products/cxdb,https://factory.strongdm.ai/products/cxdb,bce1231e81a01c89144296dd3a8a440973a9dfbc5a4cfc102ac8b5a4361727d3,CXDB,libraries,2026-05-06T17:00:00Z,200,,false,2,synthesis,2026,StrongDM vendor product page for CXDB — marketing-grade definition of the AI Context Store layer; companion to the GitHub repo.
